순번	소분류	발행기관	학술지명	발행국가	ISSN	IF값	IF상위값
5252	국제전문학술지(SCIE)	BEGELL HOUSE INC	CRITICAL REVIEWS IN EUKARYOTIC GENE EXPRESSION	미국	10454403	1.6	73.2
5310	국제전문학술지(SCIE)	SPRINGER	CURRENT GENETICS	미국	01728083	1.6	73.2
9891	국제전문학술지(SCIE)	WILEY	MOLECULAR GENETICS & GENOMIC MEDICINE	미국	23249269	1.6	73.2
10380	국제전문학술지(SCIE)	MARY ANN LIEBERT, INC	OMICS-A JOURNAL OF INTEGRATIVE BIOLOGY	미국	15362310	1.6	73.2
12142	국제전문학술지(SCIE)	GALENOS PUBL HOUSE	TURKISH JOURNAL OF HEMATOLOGY	튀르키예	13007777	1.3	73.2
9253	국제전문학술지(SCIE)	WOLTERS KLUWER MEDKNOW PUBLICATIONS	JOURNAL OF VECTOR BORNE DISEASES	인도	09729062	1.2	73.2
7733	국제전문학술지(SCIE)	MASSON EDITEUR	JOURNAL FRANCAIS D OPHTALMOLOGIE	프랑스	01815512	1.1	73.2
10612	국제전문학술지(SCIE)	SAGE PUBLICATIONS LTD	PERCEPTION	영국	03010066	1.1	73.2
5026	국제전문학술지(SCIE)	TAYLOR & FRANCIS INC	COASTAL MANAGEMENT	미국	08920753	1.9	73.3
6403	국제전문학술지(SCIE)	OEKOM VERLAG GMBH	GAIA-ECOLOGICAL PERSPECTIVES FOR SCIENCE AND SOCIETY	독일	09405550	1.9	73.3
13330	국제전문학술지(SSCI)	TAYLOR & FRANCIS LTD	ENVIRONMENTAL HAZARDS-HUMAN AND POLICY DIMENSIONS	영국	17477891	1.7	73.3
15733	국제전문학술지(SSCI)	TAYLOR & FRANCIS INC	SUBSTANCE USE & MISUSE	미국	10826084	1.7	73.3
6570	국제전문학술지(SCIE)	SPRINGER HEIDELBERG	GOLD BULLETIN	독일	2364821X	1.5	73.3
11410	국제전문학술지(SCIE)	PLEIADES PUBLISHING LTD	RUSSIAN JOURNAL OF INORGANIC CHEMISTRY	미국	00360236	1.5	73.3
13421	국제전문학술지(SSCI)	TU DELFT OPEN PUBLISHING	EUROPEAN JOURNAL OF TRANSPORT AND INFRASTRUCTURE RESEARCH	네덜란드	15677133	1.8	73.4
13849	국제전문학술지(SSCI)	SAGE PUBLICATIONS INC	INTERNATIONAL JOURNAL OF FORENSIC MENTAL HEALTH	영국	14999013	0.9	73.4
14341	국제전문학술지(SSCI)	LIPPINCOTT WILLIAMS & WILKINS	JOURNAL OF FORENSIC NURSING	미국	15563693	0.9	73.4
6488	국제전문학술지(SCIE)	GEOLOGICA BELGICA LUXEMBURGA SCIENTIA & PROFESSIONIS	GEOLOGICA BELGICA	벨기에	13748505	0.7	73.4
6492	국제전문학술지(SCIE)	POLISH GEOLOGICAL INST	GEOLOGICAL QUARTERLY	폴란드	16417291	0.7	73.4
6761	국제전문학술지(SCIE)	ELSEVIER SCIENCE INC	HUMAN IMMUNOLOGY	미국	01988859	2.2	73.5
7684	국제전문학술지(SCIE)	IOP PUBLISHING LTD	JAPANESE JOURNAL OF APPLIED PHYSICS	영국	00214922	1.8	73.5
12525	국제전문학술지(SSCI)	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	AMERICAN JOURNAL OF FAMILY THERAPY	영국	01926187	0.9	73.5
14327	국제전문학술지(SSCI)	WILEY	JOURNAL OF FAMILY THERAPY	미국	01634445	0.9	73.5
7035	국제전문학술지(SCIE)	NATL INST SCIENCE COMMUNICATION-NISCAIR	INDIAN JOURNAL OF ENGINEERING AND MATERIALS SCIENCES	인도	09714588	0.6	73.5
7113	국제전문학술지(SCIE)	UNIV NAC COLOMBIA, FAC INGENIERIA	INGENIERIA E INVESTIGACION	콜롬비아	01205609	0.6	73.5
13553	국제전문학술지(SSCI)	JOHNS HOPKINS UNIV PRESS	GERMAN STUDIES REVIEW	미국	01497952	0.3	73.5
14791	국제전문학술지(SSCI)	INST KOREAN STUDIES	KOREA OBSERVER	대한민국	00233919	0.3	73.5
3193	국제전문학술지(SCIE)	WILEY-V C H VERLAG GMBH	ADVANCED BIOLOGY	독일	27010198	2.6	73.6
7256	국제전문학술지(SCIE)	WALTER DE GRUYTER GMBH	INTERNATIONAL JOURNAL OF CHEMICAL REACTOR ENGINEERING	독일	21945748	1.4	73.6
15936	국제전문학술지(SSCI)	HOGREFE VERLAG	ZEITSCHRIFT FUR ENTWICKLUNGSPSYCHOLOGIE UND PADAGOGISCHE PSYCHOLOGIE	독일	00498637	1.3	73.6
4150	국제전문학술지(SCIE)	PENSOFT PUBLISHERS	BIODIVERSITY DATA JOURNAL	불가리아	13142836	1.1	73.6
9347	국제전문학술지(SCIE)	AOSIS	KOEDOE	남아프리카공화국	00756458	1.1	73.6
4568	국제전문학술지(SCIE)	CANADIAN SCIENCE PUBLISHING	CANADIAN JOURNAL OF MICROBIOLOGY	캐나다	00084166	1.8	73.7
13943	국제전문학술지(SSCI)	INDERSCIENCE ENTERPRISES LTD	INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT	영국	02675730	1.4	73.7
3501	국제전문학술지(SCIE)	UNIV MURCIA	ANALES DE PSICOLOGIA	스페인	02129728	1.3	73.7
6074	국제전문학술지(SCIE)	TAYLOR & FRANCIS INC	EXPERIMENTAL AGING RESEARCH	미국	0361073X	1.3	73.7
7595	국제전문학술지(SCIE)	TEHRAN UNIV MEDICAL SCIENCES	IRANIAN JOURNAL OF ALLERGY ASTHMA AND IMMUNOLOGY	이란	17351502	1.2	73.7
7838	국제전문학술지(SCIE)	AQUATIC PLANT MANAGEMENT SOC, INC	JOURNAL OF AQUATIC PLANT MANAGEMENT	미국	01466623	0.9	73.7
9155	국제전문학술지(SCIE)	CAMBRIDGE UNIV PRESS	JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM	미국	00253154	0.9	73.7
9188	국제전문학술지(SCIE)	SOUTHERN  AFRICAN INST MINING METALLURGY	JOURNAL OF THE SOUTHERN AFRICAN INSTITUTE OF MINING AND METALLURGY	남아프리카공화국	22256253	0.9	73.7
9582	국제전문학술지(SCIE)	TAYLOR & FRANCIS LTD	MATERIALS AT HIGH TEMPERATURES	영국	09603409	0.9	73.7
10797	국제전문학술지(SCIE)	PLANKTON SOC JAPAN	PLANKTON & BENTHOS RESEARCH	일본	18808247	0.9	73.7
11180	국제전문학술지(SCIE)	NORTHWEST INST NONFERROUS METAL RESEARCH	RARE METAL MATERIALS AND ENGINEERING	중국	1002185X	0.9	73.7
11414	국제전문학술지(SCIE)	PLEIADES PUBLISHING LTD	RUSSIAN JOURNAL OF NON-FERROUS METALS	러시아	10678212	0.9	73.7
11502	국제전문학술지(SCIE)	CONSEJO SUPERIOR INVESTIGACIONES CIENTIFICAS-CSIC	SCIENTIA MARINA	스페인	02148358	0.9	73.7
6840	국제전문학술지(SCIE)	IEEE	IEEE LATIN AMERICA TRANSACTIONS	미국	15480992	1.3	73.8
7106	국제전문학술지(SCIE)	AMER LIBRARY ASSOC	INFORMATION TECHNOLOGY AND LIBRARIES	미국	07309295	1.3	73.8
14166	국제전문학술지(SSCI)	SPRINGER PUBLISHING CO	JOURNAL OF COGNITIVE PSYCHOTHERAPY	미국	08898391	1.1	73.8
4496	국제전문학술지(SCIE)	IST NAZIONALE DI OCEANOGRAFIA E DI GEOFISICA	BULLETIN OF GEOPHYSICS AND OCEANOGRAPHY	이탈리아	2785339X	1	73.8
7579	국제전문학술지(SCIE)	SOC EXPLORATION GEOPHYSICISTS - SEG	INTERPRETATION-A JOURNAL OF SUBSURFACE CHARACTERIZATION	미국	23248858	1	73.8
7656	국제전문학술지(SCIE)	PLEIADES PUBLISHING LTD	IZVESTIYA-PHYSICS OF THE SOLID EARTH	미국	10693513	1	73.8
13563	국제전문학술지(SSCI)	BRILL	GLOBAL GOVERNANCE	네덜란드	10752846	0.6	73.8
4596	국제전문학술지(SCIE)	SAGE PUBLICATIONS INC	CANCER BIOMARKERS	네덜란드	15740153	1.9	73.9
4614	국제전문학술지(SCIE)	TAYLOR & FRANCIS INC	CANCER INVESTIGATION	미국	07357907	1.9	73.9
4962	국제전문학술지(SCIE)	SAGE PUBLICATIONS LTD	CLINICAL MEDICINE INSIGHTS-ONCOLOGY	영국	11795549	1.9	73.9
8151	국제전문학술지(SCIE)	ASME	JOURNAL OF ELECTROCHEMICAL ENERGY CONVERSION AND STORAGE	미국	23816872	1.9	73.9
3370	국제전문학술지(SCIE)	BMC	ALGORITHMS FOR MOLECULAR BIOLOGY	영국	17487188	1.7	73.9
7998	국제전문학술지(SCIE)	JOURNAL CLINICAL BIOCHEMISTRY & NUTRITION	JOURNAL OF CLINICAL BIOCHEMISTRY AND NUTRITION	일본	09120009	1.7	73.9
8632	국제전문학술지(SCIE)	ACADEMIC PRESS INC ELSEVIER SCIENCE	JOURNAL OF MOLECULAR SPECTROSCOPY	미국	00222852	1.3	73.9
15566	국제전문학술지(SSCI)	INFORMS	SERVICE SCIENCE	미국	21643962	1.3	73.9
3136	국제전문학술지(SCIE)	TURKISH ASSOC ORTHOPAEDICS TRAUMATOLOGY	ACTA ORTHOPAEDICA ET TRAUMATOLOGICA TURCICA	튀르키예	1017995X	1	73.9
10415	국제전문학술지(SCIE)	URBAN & VOGEL	OPERATIVE ORTHOPADIE UND TRAUMATOLOGIE	독일	09346694	1	73.9
15467	국제전문학술지(SSCI)	PONTIFICA UNIV CATOLICA CHILE, INST GEOGRAFIA	REVISTA DE GEOGRAFIA NORTE GRANDE	칠레	03798682	0.5	73.9
7359	국제전문학술지(SCIE)	WORLD SCIENTIFIC PUBL CO PTE LTD	INTERNATIONAL JOURNAL OF HUMANOID ROBOTICS	싱가포르	02198436	1.6	74
13449	국제전문학술지(SSCI)	SAGE PUBLICATIONS INC	EVALUATION & THE HEALTH PROFESSIONS	미국	01632787	1.6	74
4740	국제전문학술지(SCIE)	KARGER	CEREBROVASCULAR DISEASES	스위스	10159770	1.5	74
10681	국제전문학술지(SCIE)	SAGE PUBLICATIONS INC	PHLEBOLOGY	미국	02683555	1.5	74
14999	국제전문학술지(SSCI)	BRILL	MULTISENSORY RESEARCH	네덜란드	22134794	1.5	74
9415	국제전문학술지(SCIE)	IOP PUBLISHING LTD	LASER PHYSICS LETTERS	영국	16122011	1.4	74
15634	국제전문학술지(SSCI)	PALGRAVE MACMILLAN LTD	SOCIAL THEORY & HEALTH	영국	14778211	1.4	74
7272	국제전문학술지(SCIE)	TAYLOR & FRANCIS LTD	INTERNATIONAL JOURNAL OF COMPUTATIONAL FLUID DYNAMICS	영국	10618562	1.3	74
7813	국제전문학술지(SCIE)	ISFAHAN UNIV TECHNOLOGY	JOURNAL OF APPLIED FLUID MECHANICS	이란	17353572	1.3	74
10226	국제전문학술지(SCIE)	SOC RHEOLOGY, JAPAN	NIHON REOROJI GAKKAISHI	일본	03871533	1.3	74
12011	국제전문학술지(SCIE)	OXFORD UNIV PRESS	TOXICOLOGY RESEARCH	영국	2045452X	2.1	74.1
7893	국제전문학술지(SCIE)	ASME	JOURNAL OF BIOMECHANICAL ENGINEERING-TRANSACTIONS OF THE ASME	미국	01480731	1.7	74.1
10610	국제전문학술지(SCIE)	WILEY	PEPTIDE SCIENCE	미국	24758817	1.7	74.1
11575	국제전문학술지(SCIE)	LIPPINCOTT WILLIAMS & WILKINS	SEXUALLY TRANSMITTED DISEASES	미국	01485717	1.7	74.1
7483	국제전문학술지(SCIE)	SAGE PUBLICATIONS INC	INTERNATIONAL JOURNAL OF PSYCHIATRY IN MEDICINE	미국	00912174	1.3	74.1
8658	국제전문학술지(SCIE)	LIPPINCOTT WILLIAMS & WILKINS	JOURNAL OF NERVOUS AND MENTAL DISEASE	미국	00223018	1.3	74.1
11689	국제전문학술지(SCIE)	AOSIS	SOUTH AFRICAN JOURNAL OF PSYCHIATRY	남아프리카공화국	16089685	1.3	74.1
13908	국제전문학술지(SSCI)	SAGE PUBLICATIONS INC	INTERNATIONAL JOURNAL OF PSYCHIATRY IN MEDICINE	미국	00912174	1.3	74.1
14510	국제전문학술지(SSCI)	LIPPINCOTT WILLIAMS & WILKINS	JOURNAL OF NERVOUS AND MENTAL DISEASE	미국	00223018	1.3	74.1
15679	국제전문학술지(SSCI)	AOSIS	SOUTH AFRICAN JOURNAL OF PSYCHIATRY	남아프리카공화국	16089685	1.3	74.1
15850	국제전문학술지(SSCI)	TURKIYE SINIR VE RUH SAGLIGI DERNEGI	TURK PSIKIYATRI DERGISI	튀르키예	13002163	1.3	74.1
12433	국제전문학술지(SSCI)	AKADEMIAI KIADO ZRT	ACTA OECONOMICA	헝가리	00016373	0.7	74.1
13838	국제전문학술지(SSCI)	WILEY	INTERNATIONAL JOURNAL OF ECONOMIC THEORY	미국	17427355	0.7	74.1
14224	국제전문학술지(SSCI)	CAMBRIDGE UNIV PRESS	JOURNAL OF DEMOGRAPHIC ECONOMICS	영국	20540892	0.7	74.1
14344	국제전문학술지(SSCI)	NOW PUBLISHERS INC	JOURNAL OF FOREST ECONOMICS	독일	11046899	0.7	74.1
14480	국제전문학술지(SSCI)	ELSEVIER SCIENCE SA	JOURNAL OF MATHEMATICAL ECONOMICS	스위스	03044068	0.7	74.1
14926	국제전문학술지(SSCI)	ELSEVIER	MATHEMATICAL SOCIAL SCIENCES	네덜란드	01654896	0.7	74.1
15110	국제전문학술지(SSCI)	WILEY	PACIFIC ECONOMIC REVIEW	미국	1361374X	0.7	74.1
15442	국제전문학술지(SSCI)	SPRINGER	REVIEW OF INDUSTRIAL ORGANIZATION	네덜란드	0889938X	0.7	74.1
3231	국제전문학술지(SCIE)	EMERALD GROUP PUBLISHING LTD	ADVANCES IN CEMENT RESEARCH	영국	09517197	1.3	74.2
3598	국제전문학술지(SCIE)	ASSOC CLINICAL SCIENTISTS	ANNALS OF CLINICAL AND LABORATORY SCIENCE	미국	00917370	1	74.2
3600	국제전문학술지(SCIE)	SAGE PUBLICATIONS INC	ANNALS OF CLINICAL BIOCHEMISTRY	미국	00045632	1	74.2
5506	국제전문학술지(SCIE)	WILEY	DIAGNOSTIC CYTOPATHOLOGY	미국	87551039	1	74.2
8107	국제전문학술지(SCIE)	WOLTERS KLUWER MEDKNOW PUBLICATIONS	JOURNAL OF CYTOLOGY	인도	09709371	1	74.2
9372	국제전문학술지(SCIE)	OXFORD UNIV PRESS	LABORATORY MEDICINE	영국	00075027	1	74.2
12288	국제전문학술지(SCIE)	AMER METEOROLOGICAL SOC	WEATHER CLIMATE AND SOCIETY	미국	19488327	1.9	74.3
3852	국제전문학술지(SCIE)	INST BIOLOSKA ISTRAZIVANJA SINISA STANKOVIC	ARCHIVES OF BIOLOGICAL SCIENCES	세르비아	03544664	0.8	74.3
6215	국제전문학술지(SCIE)	POLISH ACAD SCIENCES, INST SYSTEMATICS EVOLUTION ANIMALS	FOLIA BIOLOGICA-KRAKOW	폴란드	00155497	0.8	74.3
11292	국제전문학술지(SCIE)	SOC BRASILEIRA FRUTICULTURA	REVISTA BRASILEIRA DE FRUTICULTURA	브라질	01002945	0.9	74.4
4100	국제전문학술지(SCIE)	SCHLUETERSCHE VERLAGSGESELLSCHAFT MBH & CO KG	BERLINER UND MUNCHENER TIERARZTLICHE WOCHENSCHRIFT	독일	00059366	0.6	74.4
8229	국제전문학술지(SCIE)	ELSEVIER SCIENCE INC	JOURNAL OF EXOTIC PET MEDICINE	미국	15575063	0.6	74.4
9039	국제전문학술지(SCIE)	AMER ASSOC SWINE VETERINARIANS	JOURNAL OF SWINE HEALTH AND PRODUCTION	미국	1537209X	0.6	74.4
9266	국제전문학술지(SCIE)	UNIV TORONTO PRESS INC	JOURNAL OF VETERINARY MEDICAL EDUCATION	캐나다	0748321X	0.6	74.4
11624	국제전문학술지(SCIE)	UNIV LJUBLJANA PRESS	SLOVENIAN VETERINARY RESEARCH	슬로베니아	15804003	0.6	74.4
12147	국제전문학술지(SCIE)	TUBITAK SCIENTIFIC & TECHNOLOGICAL RESEARCH COUNCIL TURKEY	TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES	튀르키예	13000128	0.6	74.4
7528	국제전문학술지(SCIE)	MICROBIOLOGY SOC	INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY	영국	14665026	2	74.5
8584	국제전문학술지(SCIE)	MICROBIOLOGY SOC	JOURNAL OF MEDICAL MICROBIOLOGY	영국	00222615	2	74.5
11863	국제전문학술지(SCIE)	SPRINGER	SYMBIOSIS	네덜란드	03345114	2	74.5
6067	국제전문학술지(SCIE)	SPRINGER	EVOLUTIONARY BIOLOGY	미국	00713260	1.7	74.5
6577	국제전문학술지(SCIE)	TAYLOR & FRANCIS LTD	GRANA	노르웨이	00173134	1	74.5
6684	국제전문학술지(SCIE)	BLAM E V	HERZOGIA	독일	00180971	1	74.5
10259	국제전문학술지(SCIE)	GEBRUDER BORNTRAEGER	NOVA HEDWIGIA	독일	00295035	1	74.5
10790	국제전문학술지(SCIE)	MAGNOLIA PRESS	PHYTOTAXA	뉴질랜드	11793155	1	74.5
11887	국제전문학술지(SCIE)	NATL TAIWAN UNIV PRESS	TAIWANIA	대만	0372333X	1	74.5
15612	국제전문학술지(SSCI)	CAMBRIDGE UNIV PRESS	SOCIAL PHILOSOPHY AND POLICY	미국	02650525	0.3	74.5
4092	국제전문학술지(SCIE)	LIPPINCOTT WILLIAMS & WILKINS	BEHAVIOURAL PHARMACOLOGY	미국	09558810	1.6	74.6
5321	국제전문학술지(SCIE)	SPRINGER	CURRENT MEDICAL SCIENCE	미국	20965230	1.5	74.6
8467	국제전문학술지(SCIE)	SAGE PUBLICATIONS LTD	JOURNAL OF INTERNATIONAL MEDICAL RESEARCH	영국	03000605	1.5	74.6
11909	국제전문학술지(SCIE)	STOCKHOLM UNIV PRESS	TELLUS SERIES A-DYNAMIC METEOROLOGY AND OCEANOGRAPHY		16000870	1.3	74.6
6525	국제전문학술지(SCIE)	AMER SOC TESTING MATERIALS	GEOTECHNICAL TESTING JOURNAL	미국	01496115	1.2	74.6
7466	국제전문학술지(SCIE)	EMERALD GROUP PUBLISHING LTD	INTERNATIONAL JOURNAL OF PHYSICAL MODELLING IN GEOTECHNICS	영국	1346213X	1.2	74.6
9525	국제전문학술지(SCIE)	DE GRUYTER POLAND SP Z O O	MAIN GROUP METAL CHEMISTRY	독일	07921241	1.2	74.6
15239	국제전문학술지(SSCI)	SAGE PUBLICATIONS INC	PROGRESS IN DEVELOPMENT STUDIES	미국	14649934	1	74.6
8802	국제전문학술지(SCIE)	LIPPINCOTT WILLIAMS & WILKINS	JOURNAL OF PEDIATRIC HEMATOLOGY ONCOLOGY	미국	10774114	0.8	74.6
10574	국제전문학술지(SCIE)	MARY ANN LIEBERT, INC	PEDIATRIC ALLERGY IMMUNOLOGY AND PULMONOLOGY	미국	2151321X	0.8	74.6
12145	국제전문학술지(SCIE)	TURKISH J PEDIATRICS	TURKISH JOURNAL OF PEDIATRICS	튀르키예	00414301	0.8	74.6
13181	국제전문학술지(SSCI)	INST OF SOCIAL SCIENCES IVO PILAR	DRUSTVENA ISTRAZIVANJA	크로아티아	13300288	0.3	74.6
15457	국제전문학술지(SSCI)	SVEUCLISTE ZAGREBU, PRAVNI FAKULTED-UNIV ZAGREB, FAC LAW	REVIJA ZA SOCIJALNU POLITIKU	크로아티아	13302965	0.3	74.6
4009	국제전문학술지(SCIE)	WILEY	AUSTRALASIAN JOURNAL ON AGEING	미국	14406381	1.8	74.7
12140	국제전문학술지(SCIE)	AVES	TURKISH JOURNAL OF GASTROENTEROLOGY	튀르키예	21485607	1.6	74.7
12373	국제전문학술지(SCIE)	GEORG THIEME VERLAG KG	ZEITSCHRIFT FUR GASTROENTEROLOGIE	독일	00442771	1.6	74.7
12066	국제전문학술지(SCIE)	VILNIUS GEDIMINAS TECH UNIV	TRANSPORT	리투아니아	16484142	1.3	74.7
11329	국제전문학술지(SCIE)	UNIV POLITECNICA VALENCIA, EDITORIAL UPV	REVISTA IBEROAMERICANA DE AUTOMATICA E INFORMATICA INDUSTRIAL	스페인	16977912	1.2	74.7
13362	국제전문학술지(SSCI)	AKADEMIKA AS, AKADEMIKA FORLAG	ETIKK I PRAKSIS	노르웨이	18903991	0.8	74.7
14590	국제전문학술지(SSCI)	SAGE PUBLICATIONS INC	JOURNAL OF PSYCHOLOGY AND THEOLOGY	미국	00916471	0.7	74.7
9460	국제전문학술지(SCIE)	WILEY	LIPIDS	미국	00244201	1.6	74.8
11649	국제전문학술지(SCIE)	WILEY	SOFTWARE TESTING VERIFICATION & RELIABILITY	미국	09600833	1.2	74.8
13048	국제전문학술지(SSCI)	UNIV AUTONOMA ESTADO MEXICO	CONVERGENCIA-REVISTA DE CIENCIAS SOCIALES	멕시코	24485799	0.6	74.8
15689	국제전문학술지(SSCI)	NOMOS VERLAGSGESELLSCHAFT MBH & CO KG	SOZIALE WELT-ZEITSCHRIFT FUR SOZIALWISSENSCHAFTLICHE FORSCHUNG UND PRAXIS	독일	00386073	0.6	74.8
6710	국제전문학술지(SCIE)	UNIV CALIFORNIA PRESS	HISTORICAL STUDIES IN THE NATURAL SCIENCES	미국	19391811	0.3	74.8
13655	국제전문학술지(SSCI)	UNIV CALIFORNIA PRESS	HISTORICAL STUDIES IN THE NATURAL SCIENCES	미국	19391811	0.3	74.8
16289	국제전문학술지(A&HCI)	JOHNS HOPKINS UNIV PRESS	CONFIGURATIONS	미국	10631801	0.3	74.8
16510	국제전문학술지(A&HCI)	MUSEO GALILEO-INSTITUTE & MUSEUM HISTORY OF SCIENCE	GALILAEANA-STUDIES IN RENAISSANCE AND EARLY MODERN SCIENCE	이탈리아	19716052	0.3	74.8
16563	국제전문학술지(A&HCI)	FUNDACO OSWALDO CRUZ	HISTORIA CIENCIAS SAUDE-MANGUINHOS	브라질	01045970	0.3	74.8
16583	국제전문학술지(A&HCI)	UNIV CALIFORNIA PRESS	HISTORICAL STUDIES IN THE NATURAL SCIENCES	미국	19391811	0.3	74.8
4030	국제전문학술지(SCIE)	CSIRO PUBLISHING	AUSTRALIAN JOURNAL OF PRIMARY HEALTH	호주	14487527	1.3	74.9
12727	국제전문학술지(SSCI)	CSIRO PUBLISHING	AUSTRALIAN JOURNAL OF PRIMARY HEALTH	호주	14487527	1.3	74.9
13565	국제전문학술지(SSCI)	SAGE PUBLICATIONS INC	GLOBAL HEALTH PROMOTION	미국	17579759	1.3	74.9
3143	국제전문학술지(SCIE)	UNIV FED SAO PAULO, DEPT ENFERMAGEN	ACTA PAULISTA DE ENFERMAGEM	브라질	01032100	1	74.9
10320	국제전문학술지(SCIE)	JANNETTI PUBLICATIONS, INC	NURSING ECONOMICS	미국	07461739	1	74.9
11205	국제전문학술지(SCIE)	LIPPINCOTT WILLIAMS & WILKINS	REHABILITATION NURSING	미국	02784807	1	74.9
12434	국제전문학술지(SSCI)	UNIV FED SAO PAULO, DEPT ENFERMAGEN	ACTA PAULISTA DE ENFERMAGEM	브라질	01032100	1	74.9
15067	국제전문학술지(SSCI)	JANNETTI PUBLICATIONS, INC	NURSING ECONOMICS	미국	07461739	1	74.9
15384	국제전문학술지(SSCI)	LIPPINCOTT WILLIAMS & WILKINS	REHABILITATION NURSING	미국	02784807	1	74.9
3252	국제전문학술지(SCIE)	AMER INST MATHEMATICAL SCIENCES-AIMS	ADVANCES IN MATHEMATICS OF COMMUNICATIONS	미국	19305346	0.7	74.9
3369	국제전문학술지(SCIE)	SPRINGER	ALGORITHMICA	미국	01784617	0.7	74.9
3603	국제전문학술지(SCIE)	SPRINGER BASEL AG	ANNALS OF COMBINATORICS	스위스	02180006	0.7	74.9
3740	국제전문학술지(SCIE)	SPRINGERNATURE	APPLICATIONS OF MATHEMATICS	체코	08627940	0.7	74.9
5142	국제전문학술지(SCIE)	PLEIADES PUBLISHING LTD	COMPUTATIONAL MATHEMATICS AND MATHEMATICAL PHYSICS	러시아	09655425	0.7	74.9
10504	국제전문학술지(SCIE)	YOKOHAMA PUBL	PACIFIC JOURNAL OF OPTIMIZATION	일본	13489151	0.7	74.9
11764	국제전문학술지(SCIE)	TAYLOR & FRANCIS INC	STOCHASTIC ANALYSIS AND APPLICATIONS	미국	07362994	0.7	74.9
5770	국제전문학술지(SCIE)	TAYLOR & FRANCIS INC	ENERGY SOURCES PART B-ECONOMICS PLANNING AND POLICY	미국	15567249	2.2	75
9276	국제전문학술지(SCIE)	ELSEVIER	JOURNAL OF VIROLOGICAL METHODS	네덜란드	01660934	1.6	75
4968	국제전문학술지(SCIE)	LIPPINCOTT WILLIAMS & WILKINS	CLINICAL NEUROPHARMACOLOGY	미국	03625664	1.5	75
8999	국제전문학술지(SCIE)	TAYLOR & FRANCIS LTD	JOURNAL OF SPINAL CORD MEDICINE	영국	10790268	1.5	75
10146	국제전문학술지(SCIE)	TAYLOR & FRANCIS LTD	NEUROLOGICAL RESEARCH	영국	01616412	1.5	75
14596	국제전문학술지(SSCI)	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	JOURNAL OF PSYCHOSOCIAL ONCOLOGY	영국	07347332	1.5	75
15619	국제전문학술지(SSCI)	HOGREFE PUBLISHING CORP	SOCIAL PSYCHOLOGY	독일	18649335	1.5	75
10251	국제전문학술지(SCIE)	GEOLOGICAL SOC NORWAY	NORWEGIAN JOURNAL OF GEOLOGY	노르웨이	23875844	1.2	75
4027	국제전문학술지(SCIE)	TAYLOR & FRANCIS LTD	AUSTRALIAN JOURNAL OF FORENSIC SCIENCES	영국	00450618	1.1	75
13767	국제전문학술지(SSCI)	SPRINGER	INTEGRATIVE PSYCHOLOGICAL AND BEHAVIORAL SCIENCE	미국	19324502	1.1	75
3070	국제전문학술지(SCIE)	TAYLOR & FRANCIS LTD	ACTA CHIRURGICA BELGICA	벨기에	00015458	0.8	75
4464	국제전문학술지(SCIE)	TAYLOR & FRANCIS LTD	BRITISH JOURNAL OF NEUROSURGERY	영국	02688697	0.8	75
4735	국제전문학술지(SCIE)	UNIV CHEMISTRY & TECHNOLOGY, PRAGUE	CERAMICS-SILIKATY	체코	08625468	0.8	75
6047	국제전문학술지(SCIE)	SPRINGER WIEN	EUROPEAN SURGERY-ACTA CHIRURGICA AUSTRIACA	오스트리아	16828631	0.8	75
8678	국제전문학술지(SCIE)	THIEME MEDICAL PUBL INC	JOURNAL OF NEUROLOGICAL SURGERY PART A-CENTRAL EUROPEAN NEUROSURGERY	미국	21936315	0.8	75
10127	국제전문학술지(SCIE)	ELSEVIER ESPANA SLU	NEUROCIRUGIA	스페인	11301473	0.8	75
10998	국제전문학술지(SCIE)	UNIV NOVI SAD, FAC TECHNOLOGY	PROCESSING AND APPLICATION OF CERAMICS	세르비아	18206131	0.8	75
12064	국제전문학술지(SCIE)	ELSEVIER SCIENCE INC	TRANSPLANTATION PROCEEDINGS	미국	00411345	0.8	75
12149	국제전문학술지(SCIE)	TURKISH NEUROSURGICAL SOC	TURKISH NEUROSURGERY	튀르키예	10195149	0.8	75
6299	국제전문학술지(SCIE)	ASSOC FRANCAISE PRODUCTION FOURRAGERE	FOURRAGES	프랑스	04292766	0.6	75
11341	국제전문학술지(SCIE)	INIFAP-CENID PARASITOLOGIA VETERINARIA	REVISTA MEXICANA DE CIENCIAS PECUARIAS	멕시코	20071124	0.6	75
11683	국제전문학술지(SCIE)	SOUTH AFRICAN JOURNAL OF ANIMAL SCIENCES	SOUTH AFRICAN JOURNAL OF ANIMAL SCIENCE	남아프리카공화국	03751589	0.6	75
11291	국제전문학술지(SCIE)	SPRINGERNATURE	REVISTA BRASILEIRA DE FARMACOGNOSIA-BRAZILIAN JOURNAL OF PHARMACOGNOSY	브라질	0102695X	1.6	75.1
